Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
sedna-black-mesh-mid-heels,Sedna Black Mesh Mid-heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels,E8 Court Shoes,E8 New Arrivals",TRUE,Color,Black,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/33e0YBjPcA35vYJKvLYN3N/e17276662d1a01dbbe86980565922007/E8-sedna-black-mesh-heels-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
muriel-natural-jute-sandals,Muriel Natural Jute Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Flats,E8 Sandals,E8 New Arrivals",TRUE,Color,Natural,,,,,,,,100,deny,manual,90.00,90.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/5SSyIzUqKRPZvFcTyPbrQt/a33bc74ce6d97245e7c0924fd569bb82/e8-muriel-natural-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,90.00,90.00,90.00,active
muriel-teak-sandals,Muriel Teak Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Flats,E8 New Arrivals",TRUE,Color,Brown,,,,,,,,100,deny,manual,90.00,90.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4x5jt45mOrky3QMz9UAi5j/8f6e3553ecc91b206b975bb02aeb2a8c/e8-muriel-teak-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,90.00,90.00,90.00,active
muriel-red-dahlia-sandals,Muriel Red Dahlia Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Flats,E8 Sandals,E8 New Arrivals",TRUE,Color,Red,,,,,,,,100,deny,manual,90.00,90.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/6SLpJefPR6nBR8lapUVP7a/67ab3c2abbf30922fe581bba2c5729a9/e8-muriel-red-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,90.00,90.00,90.00,active
sedna-light-taupe-mesh-mid-heels,Sedna Light Taupe Mesh Mid-heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels,E8 Court Shoes,E8 New Arrivals",TRUE,Color,Natural,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4fqs405RLosH4Jglcv7pMM/3a7dbc9e2692859756cc5f3fb90e6577/E8-sedna-taupe-mesh-heels-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
audrey-ecru-nubuck-leather-heels,Audrey Ecru Nubuck Leather Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 High-Heels,E8 New Arrivals",TRUE,Color,Natural,,,,,,,,100,deny,manual,150.00,150.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/5byp3Fx18GMW3QVELeJfpc/2ea6768ce9b6bc3af162ca3f4067100c/E8-audrey-ecru-heels-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,150.00,150.00,150.00,active
enele-cornflower-blue-sandals,Enele Cornflower Blue Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Flats,E8 New Arrivals",TRUE,Color,Blue,,,,,,,,100,deny,manual,120.00,120.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/6fcKuD7wREogyhWMNHJqDG/fe44516c55ef7685216ad2458dc8ec41/e8-enele-cornflower-blue-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,120.00,120.00,120.00,active
enele-tigerlily-sandals,Enele Tigerlily Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals ,E8 Flats,E8 New Arrivals",TRUE,Color,Orange,,,,,,,,100,deny,manual,120.00,120.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4qpbNrIckSe5vZsRsUcaHZ/7fd47ee36ec3bb6dcfa8d8a62f2b6c2e/e8-enele-tiger-lily-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,120.00,120.00,120.00,active
azra-black-patent-leather-boots,Azra Black Patent Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 New Arrivals,E8 Ankle Boots,E8 Mid-Heels",TRUE,Color,Black,,,,,,,,100,deny,manual,165.00,165.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/75W4j79oE8lNu3R7U2JwiZ/b37b6e0aed2b8a2ab3fd4c4fbb63a340/e8-azra-black-patent-boots-4.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,165.00,165.00,165.00,active
asta-black-patent-leather-boots,Asta Black Patent Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Boots,E8 High-Heels",TRUE,Color,Black,,,,,,,,100,deny,manual,175.00,175.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4X26CZfqC4VcCEDltipkZr/4ed8afdc6e6338f010dab873513296bb/e8-asta-black-patent-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,175.00,175.00,175.00,active
ursula-golden-yellow-mix-sandals,Ursula Golden Yellow Mix Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Yellow,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2nXHijEIrK9F9cpn5mFVgv/65f26c1c46959187dd7d4a3fba8169c3/e8-ursula-golden-yellow-mix-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
ursula-golden-yellow-mix-sandals,Ursula Golden Yellow Mix Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Gold,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2nXHijEIrK9F9cpn5mFVgv/65f26c1c46959187dd7d4a3fba8169c3/e8-ursula-golden-yellow-mix-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
ursula-red-mix-sandals,Ursula Red Mix Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Red,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/3bk94uTLNtOwRCN1xqWCyT/189770429cfcb15fb54bf47240f7fb60/e8-ursula-red-mix-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
samudra-black-leather-mules,Samudra Black Leather Mules,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mules,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Black,,,,,,,,100,deny,manual,150.00,150.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/53pkIWu5aPG1r2snMRdWYw/1045501b93bbe93b9ff32e04bae51e5c/E8-samudra-black-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,150.00,150.00,150.00,active
marlo-black-nappa-sandals,Marlo Black Nappa Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 High-Heels,E8 New Arrivals",TRUE,Color,Black,,,,,,,,100,deny,manual,140.00,140.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/37mJYIjWl4MkXWJe6I4zq2/306e3ac4f756f0a556d5f4a5862b2d13/E8-marlo-black-heels-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,140.00,140.00,140.00,active
audrey-black-nappa-leather-heels,Audrey Black Nappa Leather Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 New Arrivals,E8 Heels",TRUE,Color,Black,,,,,,,,100,deny,manual,145.00,145.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/66rBnPRtFiJT45AgJ9Oe69/8a3910608ddfcf41ba085da7718d60f1/E8-audrey-black-heels-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,145.00,145.00,145.00,active
emere-almond-sandals,Emere Almond Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals ,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,White,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/1U9XpAHTcC1oc1gC9RTmIX/6fc8adff86f59eed041264a852f8f220/E8-emere-almond-sandals-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
emere-almond-sandals,Emere Almond Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals ,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Green,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/1U9XpAHTcC1oc1gC9RTmIX/6fc8adff86f59eed041264a852f8f220/E8-emere-almond-sandals-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
leinani-green-sulphur-nappa-sandals,Leinani Green Sulphur Nappa Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Flats,E8 New Arrivals",TRUE,Color,Green,,,,,,,,100,deny,manual,125.00,125.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/6P5cj5wwibptREdPPvOgmA/bcbc294e5b7453f354cf7847c0e0d3be/e8-leinani-green-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,125.00,125.00,125.00,active
nahla-tigerlily-raffia-sandals,Nahla Tigerlily Raffia Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals ,E8 Flats,E8 New Arrivals",TRUE,Color,Orange,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4P2HAzn6yRw3xYTfRWTZlF/c85cf15a01e4aacb7c1d5b1b4d68ca40/E8-nahla-tiger-lilly-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
nahla-primrose-yellow-raffia-sandals,Nahla Primrose Yellow Raffia Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Yellow,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4sbA1PfE5qdxN58P25qp03/1d87b7b8e88febaa7bb36535abccb3fa/E8-nahla-primrose-yellow-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
elaina-sand-raffia-sandals,Elaina Sand Raffia Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 High-Heels,E8 New Arrivals",TRUE,Color,Natural,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2udTJSwYqlUFnYXG7g3zJ4/7ef7ff3a20dc4b1d2108608e9ece4775/E8-elaina-sand-heels-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
alejandra-seville-suede-mid-heels,Alejandra Seville Suede Mid-Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels",TRUE,Color,Orange,,,,,,,,100,deny,manual,140.00,140.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/1uDj6wrr1Ygmjd4RSCw3Iy/a2a289ea81e79ab363413b3c557aa1ac/e8-alejandra-seville-suede-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,140.00,140.00,140.00,active
alejandra-rose-pink-suede-mid-heels,Alejandra Rose Pink Suede Mid-Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels",TRUE,Color,Pink,,,,,,,,100,deny,manual,140.00,140.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/1PHhzH9ZKo9H2qtWLaXel4/2039c30c3d6273ef9f5cb9ab58e3b4cc/e8-alejandra-rose-pink-suede-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,140.00,140.00,140.00,active
malia-degrade-leather-sandals,Malia Degrade Leather Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Green,,,,,,,,100,deny,manual,145.00,145.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2Toirip5MxZo5zIDOV65nj/aeb39cccd72d31d2a77628f656e7c516/e8-malia-degrade-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,145.00,145.00,145.00,active
malia-degrade-leather-sandals,Malia Degrade Leather Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Pink,,,,,,,,100,deny,manual,145.00,145.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2Toirip5MxZo5zIDOV65nj/aeb39cccd72d31d2a77628f656e7c516/e8-malia-degrade-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,145.00,145.00,145.00,active
malia-degrade-leather-sandals,Malia Degrade Leather Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Yellow,,,,,,,,100,deny,manual,145.00,145.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2Toirip5MxZo5zIDOV65nj/aeb39cccd72d31d2a77628f656e7c516/e8-malia-degrade-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,145.00,145.00,145.00,active
malia-degrade-leather-sandals,Malia Degrade Leather Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Blue,,,,,,,,100,deny,manual,145.00,145.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2Toirip5MxZo5zIDOV65nj/aeb39cccd72d31d2a77628f656e7c516/e8-malia-degrade-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,145.00,145.00,145.00,active
manaia-degrade-leather-sandals,Manaia Degrade Leather Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Pink,,,,,,,,100,deny,manual,140.00,140.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4DtO5BXqwo7valTSwbTPjt/36156b4bb565bd7bbb113d82db635e6f/e8-manaia-degrade-sandals-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,140.00,140.00,140.00,active
manaia-degrade-leather-sandals,Manaia Degrade Leather Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Green,,,,,,,,100,deny,manual,140.00,140.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4DtO5BXqwo7valTSwbTPjt/36156b4bb565bd7bbb113d82db635e6f/e8-manaia-degrade-sandals-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,140.00,140.00,140.00,active
manaia-degrade-leather-sandals,Manaia Degrade Leather Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Yellow,,,,,,,,100,deny,manual,140.00,140.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4DtO5BXqwo7valTSwbTPjt/36156b4bb565bd7bbb113d82db635e6f/e8-manaia-degrade-sandals-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,140.00,140.00,140.00,active
manaia-degrade-leather-sandals,Manaia Degrade Leather Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Blue,,,,,,,,100,deny,manual,140.00,140.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4DtO5BXqwo7valTSwbTPjt/36156b4bb565bd7bbb113d82db635e6f/e8-manaia-degrade-sandals-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,140.00,140.00,140.00,active
deja-black-nappa-leather-mid-heels,Deja Black Nappa Leather Mid-Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels,E8 Sandals,E8 New Arrivals",TRUE,Color,Black,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/3nTjBJZobY66hUeWEb0YNa/a8de7282d9b508c29c88e0f99eecc0e4/e8-deja-black-sandals-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
deja-merigold-nappa-leather-mid-heels,Deja Merigold Nappa Leather Mid-Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels,E8 Sandals,E8 New Arrivals",TRUE,Color,Brown,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/7vfnzmXQIzLVRXItGeKqur/4b9fb3e94c45409a7a2a384e3f9e5820/e8-deja-merigold-sandals-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
opal-walnut-raffia-sandals,Opal Walnut Raffia Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Brown,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/3HHW4ijKsv5RXjtI8Bd7te/8d551388bb197ac9d70bd23261914709/E8-opal-walnut-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
hama-ecru-woven-mules,Hama Ecru Woven Mules,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Flats,E8 Mules,E8 New Arrivals",TRUE,Color,White,,,,,,,,100,deny,manual,135.00,135.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/3oAztvXBUJYsMHcvI0Jdt5/2a31a64ecc6f38baa468b6a2385ea15f/E8-hama-ecru-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,135.00,135.00,135.00,active
mille-black-leather-boots,Mille Black Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Boots,E8 High-Heels",TRUE,Color,Black,,,,,,,,100,deny,manual,165.00,165.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/6DBVplmX6gFmZj69VWONh1/33a734ee7c7d6664b9d72cdb0abb5953/e8-mille-black-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,165.00,165.00,165.00,active
oliana-black-patent-leather-boots,Oliana Black Patent Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Boots,E8 Ankle Boots,E8 Flats",TRUE,Color,Black,,,,,,,,100,deny,manual,180.00,180.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/5AhrDNrhKXQzBf8g6CKiRg/d9ef62a311cdef413cfec90e8907e5ed/e8-oliana-black-patent-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,180.00,180.00,180.00,active
oliana-black-leather-boots,Oliana Black Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Boots,E8 Flats",TRUE,Color,Black,,,,,,,,100,deny,manual,180.00,180.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/15JlbAP4zSXEqqnP8G57wL/86d7621685ebddfd5443979f8b32d385/e8-oliana-black-leather-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,180.00,180.00,180.00,active
frida-plain-black-sandals,Frida Plain Black Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Sandals,Mid-Heels",TRUE,Color,Black,,,,,,,,100,deny,manual,225.00,225.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/EZJyrlxAJGxmVpm0YqXw6/1d2848205dac3a11415a397cb45f4622/miista-frida-black-sandals-4.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,225.00,225.00,225.00,active
coco-black-nappa-leather-sandals,Coco Black Nappa Leather Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Sandals,High-Heels,New Arrivals",TRUE,Color,Black,,,,,,,,100,deny,manual,260.00,260.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2ScjuNTrCDR9y9NjTlqcCS/83e946ea64464a060a56bfe95a337e20/miista-coco-black-nappa-sandals-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,260.00,260.00,260.00,active
pavati-blanched-almond-woven-sandals,Pavati Blanched Almond Woven Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Natural,,,,,,,,100,deny,manual,135.00,135.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/3NQXzRWGkWw97gWQb0S4BL/8074637dfd7baa7f1430b1e357533d4d/E8-pavati-blanched-almond-sandals-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,135.00,135.00,135.00,active
mazu-black-woven-sandals,Mazu Black Woven Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels,E8 Sandals,E8 New Arrivals",TRUE,Color,Black,,,,,,,,100,deny,manual,135.00,135.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/5zQoqTolkJB8kwAMqF8oFh/ec06f116da1d76be7848fb4f81dc15ad/E8-mazu-black-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,135.00,135.00,135.00,active
karolina-black-leather-mules,Karolina Black Leather Mules,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Mules,Mid-Heels",TRUE,Color,Black,,,,,,,,100,deny,manual,265.00,265.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2wgEST25GMa5LmqDJzWDiW/afe386e0e0586a95cce5e77a69e32c90/miista-karolina-black-nappa-mid-heel-4.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,265.00,265.00,265.00,active
alejandra-carolina-blue-suede-mid-heels,Alejandra Carolina Blue Suede Mid-Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels",TRUE,Color,Blue,,,,,,,,100,deny,manual,140.00,140.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/6fWGYcJ9K7kp9gcmfl03m/2d49a5cad9ace96488cbe64ff67ec63d/e8-alejandra-carolina-blue-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,140.00,140.00,140.00,active
cybil-black-croc-glossed-leather-boots,Cybil Black Croc Glossed Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Mid-Heels,Ankle Boots",TRUE,Color,Black,,,,,,,,100,deny,manual,295.00,295.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/3R7BHr9ptotA4aQNnM4bAI/50f0fca4c6608b38e93ffff1bfb2bab4/miista-cybil-black-croc-glossed-leather-boots-4.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,295.00,295.00,295.00,active
beta-black-nappa-leather-boots,Beta Black Nappa Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Ankle Boots,High-Heels",TRUE,Color,Black,,,,,,,,100,deny,manual,300.00,300.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4a6s0hsCEUHuSGdZrNlXJ7/aeb9a68051de86f8db950e19f0319bd3/miista-beta-black-nappa-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,300.00,300.00,300.00,active
yana-black-leather-boots,Yana Black Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Boots,Mid-Heels,New Arrivals",TRUE,Color,Black,,,,,,,,100,deny,manual,375.00,375.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/1lVqnWU0MhY9hzDjA78B79/09bcda5b42d2c6996c1aa10e4494c14d/miista-yana-black-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,375.00,375.00,375.00,active
quima-black-leather-sandals,Quima Black Leather Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Sandals,Mid-Heels",TRUE,Color,Black,,,,,,,,100,deny,manual,225.00,225.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/ROfR9MuslFmAhZFfyP9FN/f50394b5cdb1e663468d5ea5235ccdbd/miista-quima-black-leather-mid-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,225.00,225.00,225.00,active
ania-black-leather-boots,Ania Black Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"High-Heels,Ankle Boots",TRUE,Color,Black,,,,,,,,100,deny,manual,375.00,375.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/34UjMawkoQ4Yzumo9Q06Ug/2d6a45ee301ad33cbe657bda00eaec83/miista-ania-black-boots-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,375.00,375.00,375.00,active
olga-black-leather-lycra-boots,Olga Black Leather Lycra Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"High-Heels,Ankle Boots",TRUE,Color,Black,,,,,,,,100,deny,manual,300.00,300.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/1HFNRyYZtEl2C4dhhGOU1I/1237f3ff97eed568c60f96f4c4e63adf/miista-olga-black-boot-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,300.00,300.00,300.00,active
inga-black-nappa-leather-boots,Inga Black Nappa Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"High-Heels,Tall Boots",TRUE,Color,Black,,,,,,,,100,deny,manual,495.00,495.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/6lQ2sTKF4RgtxKR4LKelDr/74b585e89eaf45c11d841a1f1758bf7d/miista-inga-black-leather-boot-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,495.00,495.00,495.00,active
